id,gold,prediction,correct
efc82e26-c217-4070-9b89-0eb19d13ac44,News,News,yes
bd7caad4-5639-43b3-b124-acad339c593b,News,Blog,no
afa30f78-471f-4a56-b0ea-e6f4ef04b90f,Blog,Blog,yes
0a74a914-54fb-47bc-acae-5dcd10ed5c3d,Blog,Blog,yes
f16224b6-7624-4c51-b6e5-60b0ce618d70,Blog,Blog,yes
ca982dea-a33a-49cb-af6c-18679e949bc5,Blog,Blog,yes
7119df14-7d60-412d-ac19-62fde0d2c06c,News,News,yes
b36a91bb-b330-4ed9-82f2-b493de0ff6e7,News,News,yes
21d149c0-3752-4bb7-8d1d-d0cd2ee10f8c,News,News,yes
92d80945-5753-4a7d-b63d-9cb83b3c933f,News,News,yes
eb1298d3-34bd-4548-b560-14f943da4e0a,News,News,yes
bec05dbd-e363-404b-8b22-5519fd8949b4,Blog,Blog,yes
73fc0012-c49f-409e-8400-0bd1684fffb4,News,News,yes
18ec8878-b5f2-4689-a92e-d819259c94fe,Blog,Blog,yes
e76fbe51-3472-42f5-a502-f830fdb4c765,News,News,yes
74cb79b4-9dbf-486e-a553-e153935da75b,Blog,Blog,yes
29f4da1e-bf6e-4c5f-90b8-2454d519ca45,News,Blog,no
b9ca33bf-89a8-4d7a-bee4-375c76739ff3,Blog,Blog,yes
d1f91afc-4aa6-4dcf-beee-22d1513f1150,News,News,yes
8e503ab4-1f20-46f7-aa91-8e68b8118725,News,News,yes
82f7845c-1414-45eb-9178-4505d0a9a922,News,News,yes
735ada16-19ed-4917-8de4-3e3b70b13212,Blog,Blog,yes
9d554fc7-3461-465f-9689-1ed46d33da5d,Blog,Blog,yes
6cdd04f8-1f25-4c80-9251-2270142addd0,News,News,yes
47bab3e8-4f67-44ec-9c20-164d12a209bd,News,News,yes
03c27552-5998-4d52-a348-db64b6b7d217,News,News,yes
ef990b03-7185-4717-80ae-37ad7249a2e9,Blog,News,no
9c4d26df-f4cd-43cc-be36-bc1471d9e770,News,News,yes
abf0f603-b265-4b5e-a21d-73e2fce1d848,News,News,yes
8f0eb81c-8647-4b2c-bc97-eaf7273c7a34,News,News,yes
40da849c-6b52-44bd-a6b2-ce907a885379,News,News,yes
1f76eab5-fac3-4d9e-aaf5-817898ac00bb,News,News,yes
1232ffd9-3908-42d9-941a-69fcd503e5dc,Blog,Blog,yes
b87ebf0a-3e7a-434c-a497-699879f367ed,Blog,Blog,yes
453acd28-2158-445d-a870-27168ba6bc76,Blog,Blog,yes
ec7400e1-bf01-4ce3-bc96-0ec8f4cc5225,Blog,Blog,yes
8d849871-3234-49b8-8ad2-e7ea834384a3,Blog,Blog,yes
b58fd0cf-caa6-47bd-b138-c1bd78dc3fdd,Blog,Blog,yes
b3cb631a-c424-47e8-a5b9-cffa032c973f,News,Blog,no
304ab1e2-8107-41f1-b740-f4122defc953,Blog,Blog,yes
f47c7e50-f043-4f45-80c3-72f2199cc726,News,News,yes
39ab382c-8ae4-4343-8eeb-eb59415660fe,Blog,Blog,yes
5ecbea62-6d6a-4dc0-b7aa-fbf1c0bbe2e8,News,News,yes
d0119ca8-3e3d-4391-81fc-a44a14ff231c,News,Blog,no
f473ab38-59b3-4fc6-b847-e2725703ab79,Blog,Blog,yes
7fca6bc0-e6a2-4eb0-9b9c-6532a6c532dc,News,News,yes
1584025a-5fc5-4892-9d04-8e545cfdfeeb,News,News,yes
84967403-9524-4d15-a5ae-3a87f0897162,News,News,yes
1ad484c4-14c8-4b89-9e9f-3ab765df5e42,News,News,yes
a4b4f804-c811-42f9-9214-0e87ce92117e,Blog,Blog,yes
cd6c8c42-a7f2-4307-a1a4-45a34a940789,Blog,Blog,yes
338b4464-5d7e-401d-99ef-b4508c173204,Blog,Blog,yes
f915803c-d437-4d2a-9e6b-f25e58c39ae0,Blog,News,no
8814815f-f785-4cf7-982a-5f41ce558720,Blog,Blog,yes
936d0888-21b2-4ce6-800d-077faf64c19a,Blog,News,no
2dd2672d-7897-419a-a8ae-908651ce1026,News,News,yes
e3c22559-95db-4a20-bd30-9e29684158fa,Blog,Blog,yes
01d29ac0-0b47-428f-928d-e1b967c8283f,Blog,Blog,yes
489b52fa-69c3-4fb9-974c-6bd26883d161,News,News,yes
31a86f3c-e11b-4f5e-a27f-95606c9f1041,News,News,yes
519ee22b-3ce3-44f7-8998-5ac7159492ed,News,Blog,no
43d45431-5c4f-44cd-b871-3c360b1992cf,Blog,News,no
dde0d0c5-3899-4dfa-819e-b956b913f96c,News,Blog,no
577b4adc-0ec5-48f4-96d7-f82ce7471f65,News,News,yes
db4ca748-e4eb-4f13-8c53-e15f3829b7e3,Blog,News,no
96334d74-4bef-4cee-b61a-69301271596e,Blog,News,no
86467bc2-478a-4c9c-a6cf-c9c127266cc9,News,News,yes
6140c614-fa29-4550-b724-19e56bbd6aea,News,News,yes
c19d0d6c-5949-4275-ab2d-e01ce1529833,News,News,yes
09a97e2e-f5af-4971-a44a-afcd46ad996c,News,News,yes
37f9eec4-29ae-4fdf-9887-4e7f9eda062e,News,News,yes
13617bf2-dea6-44d1-8117-ab3b4363d543,News,Blog,no
76c16477-6ca7-4f49-b031-bf9b7ab2a65b,News,News,yes
3fa79475-7326-4ae2-92c4-90056e9a117f,Blog,News,no
458eacf9-0fea-479e-9b00-fdc7de88b5d5,News,News,yes
4e31cd6f-1df2-414b-ad91-59246d965e4d,News,News,yes
4cfbbbda-0fd6-4ace-9723-059f41263634,Blog,Blog,yes
9290588e-758b-493b-ba96-05ea49deb1d4,Blog,Blog,yes
19b170a7-9eef-4fcb-ba88-2c51a024efa0,Blog,News,no
1ff3cd5b-e06a-4f14-be00-70e1730978fd,Blog,News,no
8f48cb18-6870-4a30-89fa-bab1e7dbcc7a,Blog,Blog,yes
2ea86da4-86de-4ccb-9f76-756e365d1c36,News,Blog,no
b50936f4-0146-4fbf-97a9-6b61c94257f4,Blog,News,no
1c5b7008-9229-465b-a564-25efe0ec4442,Blog,Blog,yes
c1ed6cb4-610e-479b-b98e-6943dbc5053d,Blog,News,no
b71cbe93-4f8d-43e1-bddd-2c1546338e07,Blog,Blog,yes
21d33f4f-cdfa-4bbd-9563-534b84709f80,News,News,yes
b1b7de39-cff8-47ea-a02f-14e43bdd291f,Blog,Blog,yes
618c2e13-2534-4231-a4d0-6aaff737f4d1,Blog,Blog,yes
ceaf1164-bb63-4b5d-ac50-7cc4aab8bd8b,News,News,yes
4e5bac84-c46e-4778-91ae-b7c3e3ba2b05,News,News,yes
e08a8870-bafa-4259-ab4b-113cd65414cc,News,News,yes
5c683fa8-eb91-4f32-bfe1-fc5ff117ce40,News,News,yes
4b3f8d47-4d67-4d1f-8927-ff30e1cfac61,Blog,News,no
302edc02-72db-465b-9dc4-52d2bd404d1f,Blog,News,no
69e07df0-b14d-4b69-8338-4a72f431e5ca,News,Blog,no
3be1272f-0a22-47a6-b5c7-776ddfca29fd,News,Blog,no
8cde3e62-c243-4adc-a228-23b3d0b2b168,Blog,News,no
2105dfca-c6e6-40c5-b222-299357ee1e90,Blog,Blog,yes
932c7616-511e-44c1-b527-139ddaf5ae8a,Blog,News,no
3d755ac1-8256-46a6-91b3-97b6ac7d11de,News,Blog,no
ec2d1934-d620-4b75-8a7f-0d745c2c903d,News,News,yes
46bb4a87-8b6a-4ce0-8d7b-5e05beb6e407,Blog,Blog,yes
b512fe08-f11e-4e4c-86b1-484b3357ba45,News,News,yes
0da56715-68ec-4a53-83a5-020ff85b478c,News,News,yes
c46fa4d0-193f-44a7-b18c-fce0e29f739f,Blog,Blog,yes
9f1fa961-6800-493a-b416-c372c5beeff0,Blog,Blog,yes
db8fbb5d-4797-477f-b8f7-a729bcfc74b0,Blog,Blog,yes
aa7c3ff4-d59c-495d-93f4-7f621b7af32e,Blog,Blog,yes
a40c39f7-b077-4a30-8933-bff2d6988e30,Blog,Blog,yes
7e58e248-bd7c-4f6b-87a7-65f1554a35ee,News,News,yes
2565457a-034b-430e-9196-a189accc0523,Blog,Blog,yes
eb7dc8fc-cc60-46c6-8c9e-7a004722152b,Blog,Blog,yes
c0690257-5ce6-4ad9-a632-f5e802bd7b88,Blog,Blog,yes
a91f812d-4563-4d03-a5b7-a76f4392e4ad,Blog,Blog,yes
5e01b8f3-f34f-4f00-8712-a382518c6026,News,News,yes
daab0fbc-25b4-46cc-a082-ba5c9dcda2b3,News,News,yes
15bd796d-22b9-40eb-8597-b03db4cfeca8,News,News,yes
a165239c-2e81-401a-a55a-fd51d2773dbf,News,News,yes
f2580a08-f723-4d37-87e1-4a98001e09f2,Blog,News,no
dd1c134a-3662-42a5-8b88-5db03f10a096,Blog,Blog,yes
8cb28e42-87e4-410a-96ba-86ff294937e7,News,News,yes
0e14006e-1cb0-4f2e-a388-ba3f4b06bbd9,Blog,News,no
b0251796-5d65-410f-87af-0ab44dbe76fc,News,News,yes
ddce0117-3dbe-42c4-98c7-3d74bdb15d46,News,News,yes
ddc787fa-75f9-4092-85af-63d3997b2a6a,Blog,News,no
1cb75c1b-acda-4f22-92c4-b48d73023ade,Blog,News,no
b3ec3b50-8da1-44d6-a799-287d8ba6b6ae,News,News,yes
bc565662-aaba-4ac5-a425-fd1b76a066f1,News,Blog,no
0fa8adcd-752a-441a-800c-880468870681,News,News,yes
50588ffa-7bea-4c47-8dbf-8353cd01a765,Blog,News,no
b6c844d8-9aad-41bf-a28a-253f7d7c5140,News,News,yes
e5a7b423-b8ec-4e67-b702-e5316e7c9caa,Blog,Blog,yes
850d3aa2-81e2-4ae3-9f4f-01d3d5ebc0cd,Blog,Blog,yes
34b1338b-f16d-456b-900f-2f867914b6da,Blog,Blog,yes
95ba886d-8f00-4986-a22d-72dd76550b67,Blog,Blog,yes
1da26828-5a2c-4a61-94d7-1e4107956ed5,Blog,News,no
03546c40-1b1c-4ce6-a46b-faf9140983ff,News,News,yes
201965eb-6217-4a61-9784-747835150516,Blog,Blog,yes
e674cec4-2667-4a6a-8b1a-6b52ddf2dc24,Blog,Blog,yes
6fa97c33-a699-454a-af24-97f511364b4f,Blog,Blog,yes
0fd7a37e-7f49-49ea-b991-b0957b74d41a,News,News,yes
f41cdcb5-97c0-48b8-a9b3-c305336fbbe0,Blog,Blog,yes
570d62d2-aae6-4483-a547-499ecf4a9fbe,Blog,Blog,yes
e9a4fac9-c848-4c6b-868b-e192d2878991,Blog,Blog,yes
86bb1476-5af7-4026-95c7-09b9f12e610f,News,News,yes
89662c35-9191-4c76-8029-98c89ed9f946,News,News,yes
db44544c-129b-4450-9ad3-121df793c8d4,Blog,News,no
1c775af4-614e-47dc-b1d5-2865bbbdcf3f,News,News,yes
5ef50657-8005-4d60-9e0a-4cde6f728ba5,Blog,Blog,yes
8ba68f06-e092-4018-9f53-79026e1d1bfc,News,News,yes
b860dfe1-0dea-4bb2-bc58-b07a3f1722bf,Blog,Blog,yes
3b04685a-12af-4b4e-b9a6-bfb4369e7dd6,Blog,Blog,yes
923c33fb-2d18-4108-9637-3f3d0928254a,News,Blog,no
89906019-fddb-4a68-8f00-e46c5377964b,Blog,Blog,yes
bd104c74-afa6-4d79-bf24-3249c7643130,News,News,yes
6fa4e1ae-a167-4dfd-837c-fdfcc069bfe7,Blog,News,no
0b317f4b-b8f1-46ac-9d92-7a4bbc0be243,Blog,News,no
6deedbaf-07e4-46cf-b38e-a15468f35850,News,News,yes
6aec41f9-98bf-446d-97bf-17efc4c56721,News,News,yes
678e1469-4fd5-4310-87ae-301667d8f7ef,Blog,Blog,yes
de41292e-7e4e-4fd0-aece-22fef70a1a56,News,News,yes
3bee47bc-8d92-455d-9d03-0292b1b0eeb6,News,News,yes
2106c9c1-33fb-4070-ac60-7cd2ad2dddd8,News,News,yes
7dd510ce-5752-4935-9faa-ef7241c198b6,News,News,yes
8a4a9300-5e9f-40d0-ae71-9d4a37296cd1,News,Blog,no
40c3f9e0-9067-4807-8bee-8c17d41bfbcc,News,News,yes
f7e712f0-b1cc-42bd-8060-72ad94693171,Blog,Blog,yes
6ed62669-90f2-4751-8c76-2645ae9da7d2,Blog,Blog,yes
57f5f1ad-4b06-49f7-9dd7-091acc27ec6b,News,News,yes
8651fe4a-9e7c-43ac-b08a-5a83c177d16b,Blog,Blog,yes
af104fa7-ffeb-4677-bad4-493d5135926c,Blog,Blog,yes
d639eb28-20f5-4f29-9852-270621cbb7e2,News,News,yes
57d9762f-e0ba-4fc0-b955-389f1769a7e8,News,News,yes
7d9c2795-1250-4a40-9450-5a8544d075ba,News,News,yes
008ffa8d-bba9-431c-9b07-86de1886efa4,News,News,yes
f0ada8f4-d972-4916-8801-cba74d5ce0ca,Blog,Blog,yes
df17b310-a48e-40b0-869b-276f235cf06a,Blog,Blog,yes
f3a9686b-1c88-455e-826b-d5b13356f985,News,News,yes
533ed585-fa80-477a-9ef6-e1177e3e7842,News,Blog,no
e4dedfa7-a391-426a-beb3-8452ace148ab,Blog,Blog,yes
47974ba7-03f3-4961-bfd1-a36223208281,News,News,yes
241e3b7b-eeb6-44b7-9c04-06305b045043,Blog,Blog,yes
89a9c571-86ff-428d-bd44-6bbc43e0b8f3,News,Blog,no
95f7001d-935f-48f1-a01b-b4fb648dda9e,Blog,News,no
ac8ea0bc-67f0-4ac2-a883-6a59de8e1883,Blog,Blog,yes
f195a10b-092e-498d-a837-8a32fd979e24,News,News,yes
8b55893a-07e0-404b-b757-a22c1d9dfb06,News,News,yes
55c648ff-9d76-40c4-babd-c9107ffff046,News,News,yes
217282e1-7382-46e5-a6b9-1ee4d9069740,News,Blog,no
9c62118d-1a40-463a-8beb-3f16b50dd7bc,News,News,yes
5a28c779-5388-4fe5-9421-104d2c56b7ec,Blog,News,no
11c05b0e-7021-4f29-92f3-a88565276d1d,News,News,yes
0ec57df7-e558-4325-9599-19a5e9a43664,News,News,yes
bd0a0113-608c-4b84-9963-a7627fa9bea2,News,News,yes
305223d0-9759-428a-a7f1-225f568c6318,Blog,Blog,yes
cd26a310-269b-4a8c-98af-2fe285a6cb3f,Blog,Blog,yes
9f7ed4c9-408e-48b2-a508-6360f38d418d,News,News,yes
37a2f7d9-5cac-4243-81fe-5ef3d195aa06,Blog,Blog,yes
885d5241-704e-4de3-8d15-f554c3426bad,Blog,Blog,yes
683c4372-bef0-436f-8ab8-106e0a2e2fe5,News,News,yes
f2c4c8ce-ea90-4d79-83b3-2fe897df336e,News,News,yes
ea3a11ae-ca00-472b-a9e6-6b39a2c21c4e,News,Blog,no
41f592dd-439b-4243-85b4-ec257df310b1,Blog,Blog,yes
2a957c31-c9d3-4066-8465-93407966d607,Blog,Blog,yes
e8f61d67-1663-452f-8f60-c34270b598b9,Blog,Blog,yes
7b60eb0d-fc9a-4c17-b7a1-9abe8fb50c66,News,Blog,no
92c516bf-f86a-4d58-8666-58eeb1fd25a8,Blog,Blog,yes
aec95977-da93-4ec2-99d3-72afb32df8cd,Blog,Blog,yes
fca322a4-8d1d-415b-8269-c5b3e0e80ced,Blog,Blog,yes
d3dd4af1-2e8e-4a76-8c8d-b4c809460517,News,News,yes
23e55475-c55c-4713-b055-79484f51a2a5,Blog,Blog,yes
3b5c1aab-608b-4a50-afa0-71d3fb68f03b,Blog,Blog,yes
10e4b7ae-5ce6-4dad-9481-df723fdbdc57,Blog,Blog,yes
b1ce4763-d1c6-4bf8-a3f7-5ea4830f971c,News,News,yes
4d3b9431-2e64-4b99-bd29-ed25eadd84d9,Blog,News,no
e04f8e5c-e247-48ec-ac64-ce00acb7e215,Blog,Blog,yes
8127348a-f55c-45f5-bfdf-d17e584444a6,Blog,Blog,yes
dd84959e-55fe-4c49-a479-6b000ac01b74,News,News,yes
0b415d14-b68f-44fc-ac74-daa7ef239d03,Blog,Blog,yes
ba4818d5-5a40-4912-9709-727b291f00fc,News,News,yes
f62ed88a-ba7d-410a-b661-2c37641e2bc3,News,Blog,no
b004e91f-8fb6-459b-837e-928de5dfe7b8,News,Blog,no
0e5e3005-1485-4786-bf9a-939573618709,News,News,yes
d2bfdaf5-ff6e-4a72-b5f6-dfc6995909d4,Blog,Blog,yes
efa0b985-327f-4ea8-ae36-7292a25bbe70,Blog,Blog,yes
ab53206f-bd97-4946-9027-983024075e37,Blog,News,no
8f8f37ac-28f8-4a2f-98a6-9a8a82a71013,News,News,yes
e53681f8-faa7-4284-8a6e-253df5ac3e9e,News,Blog,no
d30b544b-1571-4350-a188-61185e78c67a,News,Blog,no
9019e802-7063-4b97-947a-e82c1b8ddb68,News,Blog,no
e5d08897-e65e-4f87-ae7c-2ecc50a09a7c,News,Blog,no
aaad636e-a68c-44f5-842a-89d048f6a594,News,Blog,no
f1e7804d-ea7f-45f9-a49d-b8d699e3060a,Blog,Blog,yes
86fb378c-764b-458d-a555-f98a2e5bff55,News,Blog,no
0deda045-7e35-4098-beea-61975c971c77,Blog,Blog,yes
f22da4d8-3632-42ef-bb54-d2d5e0166332,News,News,yes
44e463d0-1837-4f12-a150-f9d5be0a3603,News,News,yes
bb9a4d62-bd72-40fa-8fb8-33a34018c420,Blog,Blog,yes
6bf2d0b7-3b92-4bcc-8de5-f5fdd21a66a8,News,News,yes
2021d66d-9a18-4660-a413-2f4d887f4572,News,Blog,no
d702fe3f-12d4-4e25-b210-a599ab7b17a2,Blog,Blog,yes
ffeae066-8663-4d4b-9423-c2c483159492,News,News,yes
48c7aedb-ce23-4c03-b051-ffe041750fc3,News,News,yes
3a4d0787-6379-446e-a04a-6fb874200d55,News,News,yes
866cbfdd-8ef9-4c17-ad4e-f2e4045dc8ad,News,Blog,no
e443ae79-244f-4edf-909f-390029984e4e,Blog,Blog,yes
b0a0e142-d286-4e2d-936d-01ab1bb47b1a,Blog,Blog,yes
6d88c96a-dc48-4e4e-a514-b1c616aeef92,Blog,Blog,yes
38e0b9c9-54b4-479e-831c-ab996c0b9a24,Blog,News,no
bc7012f3-7867-4367-aa78-112938285861,News,News,yes
330bc166-f8db-4a48-af4b-c33c18f85e0a,Blog,Blog,yes
5370fb97-bd84-404e-bfe3-83534adb931e,Blog,Blog,yes
27554573-04d3-4208-bc6c-ec1addccf58e,News,News,yes
68b5a226-6965-4b82-963f-a2e0154c03ba,News,News,yes
465f8e5c-0d1e-4969-ad7f-00d712217e91,Blog,Blog,yes
08f33c43-7c64-4d28-88b7-98fba4a744f5,Blog,Blog,yes
02b861a8-acc9-4166-a84b-0ea53fd3d16a,Blog,News,no
51583d2b-e435-40be-b967-17b91c4093bd,News,Blog,no
fbb75cc1-483e-4d1f-87df-75f9479cc5c1,News,News,yes
b1d8e830-6153-4323-9135-72a2904f84ed,News,News,yes
6bb0aacf-034c-40ea-9d89-f122ba9fee1d,News,News,yes
5cacb8e1-f0a1-4b14-9331-3def3a397e84,Blog,Blog,yes
fb9f2d1e-d649-482d-b81c-45ddcace05b1,Blog,Blog,yes
ff09ef9a-0663-439f-84b2-d0d70b4b783b,Blog,News,no
3cc8367b-5ae5-4dea-8ddf-756fb8fd5669,Blog,Blog,yes
3ef15838-2467-472c-b227-3cdb44fdf177,Blog,News,no
4d66a955-bd79-4766-b1ed-89f010d13cc6,News,News,yes
5585841c-0a13-42c4-9c27-a1c1bd3c7d78,News,News,yes
4bc1a358-3ab5-4772-9a81-d2183369060b,Blog,Blog,yes
4d9d41b9-2699-4487-ade6-6e04f3f50d97,Blog,Blog,yes
a577c48b-c636-4259-a2ab-ce4b8fba9fc8,News,News,yes
996ec860-211b-4a63-ade1-c381ce1f4f92,News,News,yes
d215f797-15d7-49eb-aafc-2eb530432292,News,News,yes
d0d79dbe-820d-446a-b11c-c4a21f89883c,News,News,yes
6ca95b9d-ee12-4915-a867-eaa1c064e2cd,News,News,yes
30d48d94-2f52-4318-ac70-f4aa716f419c,Blog,News,no
758f0eb1-a76e-45c2-9a4b-d5d3cf99e7af,News,News,yes
7f870368-32e6-4e76-8ee1-43161be62050,News,News,yes
e32dcbb5-f6f0-433d-ab90-f04a5c8ce535,News,Blog,no
523d46ba-203d-4eb9-a340-5280e74427f8,News,News,yes
30fd0fbe-3ec5-4417-9f3b-35afee4c3d5a,News,News,yes
65151de2-4b4e-48c8-b3c3-b4b58b478097,News,News,yes
ac1daa7a-b6ca-4e8e-86c9-408177a2c51a,Blog,Blog,yes
b2158bce-23fa-4e9c-8e15-9ad09350ac2e,Blog,Blog,yes
02097546-4c1b-4f95-8e0f-77bc6efeede7,News,News,yes
d91d8ecd-508d-47e7-b580-36b1566f07b1,News,News,yes
28fe6e64-3c51-4ede-ab85-d0963257d932,News,Blog,no
442f439f-0af6-4d62-a36e-901b46d99466,Blog,Blog,yes
a77febfc-98c9-4d0e-a458-e376d73366f3,News,News,yes
e4fa7c70-5289-410c-91d2-42b01d07d2ea,News,Blog,no
c37311da-8295-4c9e-b60f-913ec79e58af,News,Blog,no
365fa819-6f15-45cd-bcad-ba25bcce1c7b,Blog,News,no
c343f8bc-f29d-4a2a-9388-33e40b4c87d4,Blog,Blog,yes
39f70b68-b095-4cd0-8d85-f6c3346b75f0,Blog,Blog,yes
ff3ed22c-0daa-4c55-8f13-c42e8269dbde,News,News,yes
6600bd75-9e03-474a-b33e-0a452c3ea6ce,Blog,News,no
ab19029f-d85d-4599-97b5-922872fdc971,Blog,Blog,yes
34156bad-e5f3-4a9d-a830-e40ad623904b,News,News,yes
cb601174-2761-4be9-845d-a83fd3fca3fb,News,News,yes
eb8b7cb1-e1a8-4dfe-b519-cf8a3554c37c,News,Blog,no
b59d7381-d56b-4137-9875-c19135dd7ccb,Blog,Blog,yes
7dbf58ec-166d-45e9-a213-6de34add70fb,Blog,News,no
324e8b13-b029-4af9-9736-d1be4b67a7c5,News,Blog,no
fa5a3c7d-e726-4f09-a105-1d5f13327391,Blog,Blog,yes
66c56ec6-6909-4dd9-8681-3bb9781731aa,Blog,Blog,yes
db50fd32-4f96-405f-9f9d-46df0d22980a,News,News,yes
21f70ddd-bef9-43b3-9717-58bb0928cde6,Blog,News,no
a768cd77-bd64-4203-99a0-b9b2052fc05d,News,Blog,no
935c7572-3f0d-4318-b16f-0017bfe21f9c,News,News,yes
86e22db9-f936-446a-b3de-f65293cdcce5,Blog,Blog,yes
d6137834-8ae2-46cf-b819-8c197c0ff3d5,News,News,yes
987136b3-0e03-4781-9110-84a78efa6a55,News,News,yes
ae81e716-28f8-4fcb-9e68-a6048074a8fd,News,News,yes
fdb8e4c9-96ee-4340-83aa-a6abbeb6016d,News,News,yes
0375638c-ce1c-48de-95c6-d9936dc7b400,News,Blog,no
92aeb3c7-bbb7-4673-a25e-ed301716d3bf,Blog,News,no
fb44fc21-85f6-4c8e-a108-5041be4342dc,Blog,Blog,yes
359c7e75-3ff6-4de0-a663-57284964a33b,News,Blog,no
f8ce2cfd-95f7-44ec-ae5b-330d24eb75c1,Blog,Blog,yes
def0ee53-a770-4c00-9f17-790857e4acf3,News,News,yes
f0c68441-3926-4e13-a81d-51a7932fee74,Blog,Blog,yes
88eb2437-93ce-452d-ada0-905a90d0ccac,News,News,yes
76695562-c11d-4391-bf6e-95ad4d5fbf0d,Blog,News,no
2052fc85-1b57-471d-abcf-9cfd6da5d9d0,News,Blog,no
e4f5c982-90c8-40bc-bc30-2777ced08e28,Blog,Blog,yes
45f852c5-314e-4060-acc5-5d769a99b7c3,Blog,Blog,yes
183e9cdd-e771-4714-921b-70fe652d4e4a,Blog,Blog,yes
fcf9a749-dda5-4079-b6f9-df970d3ebfde,Blog,News,no
3966bc60-4c79-4a70-9069-5b5cf1c9f78f,Blog,Blog,yes
18d4359a-3eae-4fe8-b15f-50888e17abc4,News,Blog,no
b09ec49b-992d-41ba-b997-e0091d2e12cc,Blog,News,no
812122dc-8b55-4226-b424-15278e188246,News,News,yes
774832c9-f733-42fa-826a-9d1a94e20d17,News,Blog,no
bcb61509-7938-4666-9870-9104e09e1559,News,News,yes
a8e8dca7-24d3-487e-8790-97c754278b74,Blog,Blog,yes
4a45642a-9f38-4a0d-b972-b8ec5d352fae,News,News,yes
084bdc96-6580-483c-84cd-bd1eb6b40b89,Blog,Blog,yes
49b76b5e-b66c-49df-982e-6db22cfc6635,Blog,Blog,yes
ddaa5616-0d1f-48a5-ba4c-ae0d869b9867,Blog,News,no
8e24f9db-164d-4af2-8e78-8204e3f66177,Blog,Blog,yes
2217d5d8-706a-4162-9b8f-e835ebe969f8,Blog,Blog,yes
2d752b63-be1a-469d-8f2e-9d450ded23a0,News,News,yes
e15f1da5-4de5-4f71-b002-6c2dc39bd226,News,News,yes
3a8b1241-f124-4d3f-bf2b-f694e959fb94,News,News,yes
4b0d6cf1-221d-4116-9db8-df654893c140,News,News,yes
68cb0baf-0af4-45df-8d17-68baad834d85,News,News,yes
5cb73302-3210-4502-ba36-0e2e1ae37a50,Blog,News,no
20fec4b0-f911-4bc1-b3ff-b53056ff9391,Blog,Blog,yes
7987b1f9-c7e2-451d-a287-63fe39ee0493,Blog,Blog,yes
4a917bea-49d3-4261-a793-9607f13c2eca,News,News,yes
7c75ffbf-5867-4caa-b390-bcb9e8a82d64,Blog,Blog,yes
b35b467a-c145-4e42-af9d-01233d759033,News,Blog,no
6ccfafda-4923-474c-85c3-05a4e6703031,News,News,yes
3aee5892-d842-4a6b-a790-348e8fbd52da,News,News,yes
0518ca39-2554-40d0-a079-c05dd1aed317,News,News,yes
f790fc8c-2e8b-4c26-b810-2eb206466000,Blog,News,no
154b78c0-ca3c-422b-a838-0436ded17329,Blog,Blog,yes
e4304e4e-a09f-4053-acb4-f1042e5f132e,Blog,Blog,yes
64702e3b-1673-47d7-8b0f-1eaa2d9ddc28,Blog,Blog,yes
d625f662-c588-41f7-9395-495a7a1d5622,News,News,yes
404fc023-1b47-4e7d-9c0b-a46017dce398,Blog,Blog,yes
e088312e-2c43-4cf7-8771-5145da98ccc4,Blog,Blog,yes
fa32f412-057f-48c3-9f99-2d57b2f8e48d,Blog,Blog,yes
c699be0c-274e-45f0-ab1a-7a4e507691b6,Blog,News,no
2f47ca02-02ba-4c20-beec-30b6da1a8705,Blog,Blog,yes
c66d4c47-9bdd-488d-b9c7-d48f40907d87,News,News,yes
933c29b8-8aad-4c46-8644-add8c6a4beb3,News,News,yes
af037636-6694-411d-a26f-f9e72daade1d,Blog,News,no
81733ba0-887d-4f15-a1dd-432260a001bc,News,News,yes
578c597a-4366-40ac-a3e7-c5bd70b1f1ba,News,Blog,no
adc8dc5f-72db-4cde-b9f5-0bbf5b8ec098,Blog,Blog,yes
2a394089-a122-440b-8370-129ad3166ada,News,Blog,no
3ddfd16c-23b0-435f-9e56-7165f5ecf05e,Blog,News,no
d0d9899c-dfac-49ea-9041-b22ca5bcae64,News,News,yes
15d443f9-e78c-4a66-9a81-c103f9228df5,News,News,yes
b1cf44c3-cba9-4c6c-a32d-999b384790ae,News,News,yes
75d08a00-2a59-472b-b620-e74c296c74ea,News,News,yes
ee6519f8-8f74-44b4-977c-ac3a2842c369,News,News,yes
0f6a1b2f-8621-4680-89c3-4695a5cf42f2,Blog,Blog,yes
34335b63-3c28-4566-a5ae-5943da36f823,News,News,yes
2817055f-4e01-4cb6-b1c9-5bd48419de3b,Blog,Blog,yes
63395b8d-6435-4568-ad8e-365ed3668e93,News,News,yes
c4bd4c07-576a-4d8a-8ad0-0722451e195e,News,Blog,no
a5ac17ed-6564-42ea-b25a-953f6dcd75c9,Blog,Blog,yes
2e189043-73dc-4071-b414-ed6e8b33270d,News,News,yes
159d39e7-1fd3-4152-b0fe-6c75bebaeb5a,Blog,News,no
89538f8c-0a51-4259-ab43-8fdc56c44430,News,News,yes
e379fddc-ee2f-4a5d-8538-28ed5bcb7255,News,Blog,no
b688d4a4-1f68-4625-95fa-9c09dc0a72f4,News,News,yes
408cbefe-76d1-4714-aa6c-0e312a3c1156,Blog,Blog,yes
c6d0bbd9-d8eb-457b-be94-69f127ddc6e7,Blog,News,no
